admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
Oueme,Bonou,Affamè,6.905871,2.468718,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.5957
Oueme,Bonou,Affamè,6.905871,2.468718,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.7985
Oueme,Bonou,Affamè,6.905871,2.468718,pulses and nuts,Arachide,KG,actual,Retail,XOF,733.7,1.2238
Oueme,Bonou,Affamè,6.905871,2.468718,pulses and nuts,Soja,KG,actual,Retail,XOF,562.02,0.9375
Oueme,Bonou,Affamè,6.905871,2.468718,vegetables and fruits,Oignons,KG,actual,Retail,XOF,311.67,0.5199
Oueme,Bonou,Affamè,6.905871,2.468718,vegetables and fruits,Tomates,KG,actual,Retail,XOF,450.0,0.7506
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,gari,KG,actual,Retail,XOF,294.64,0.4915
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Mil,KG,actual,Retail,XOF,689.66,1.1504
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8872
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Riz (local),KG,actual,Retail,XOF,468.09,0.7808
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Sorgho,KG,actual,Retail,XOF,502.87,0.8388
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Igname,KG,actual,Retail,XOF,450.0,0.7506
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,pulses and nuts,Arachide,KG,actual,Retail,XOF,788.04,1.3145
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,pulses and nuts,Soja,KG,actual,Retail,XOF,581.4,0.9698
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Chou,KG,actual,Retail,XOF,850.0,1.4178
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Oignons,KG,actual,Retail,XOF,425.0,0.7089
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Tomates,KG,actual,Retail,XOF,537.5,0.8966
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.7149
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8872
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7098
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Sorgho,KG,actual,Retail,XOF,517.24,0.8628
Oueme,Dangbo,Hozin,6.602979,2.546365,pulses and nuts,Arachide,KG,actual,Retail,XOF,978.26,1.6317
Oueme,Dangbo,Hozin,6.602979,2.546365,pulses and nuts,Soja,KG,actual,Retail,XOF,581.4,0.9698
Oueme,Dangbo,Hozin,6.602979,2.546365,vegetables and fruits,Oignons,KG,actual,Retail,XOF,473.33,0.7895
Oueme,Dangbo,Hozin,6.602979,2.546365,vegetables and fruits,Tomates,KG,actual,Retail,XOF,355.0,0.5921
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,gari,KG,actual,Retail,XOF,339.29,0.5659
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Mil,KG,actual,Retail,XOF,545.98,0.9107
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8872
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Riz (local),KG,actual,Retail,XOF,452.13,0.7542
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Sorgho,KG,actual,Retail,XOF,517.24,0.8628
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Ble,KG,actual,Retail,XOF,625.0,1.0425
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Igname,KG,actual,Retail,XOF,317.0,0.5288
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,pulses and nuts,Arachide,KG,actual,Retail,XOF,978.26,1.6317
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,pulses and nuts,Soja,KG,actual,Retail,XOF,377.91,0.6304
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Chou,KG,actual,Retail,XOF,637.5,1.0634
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Oignons,KG,actual,Retail,XOF,470.0,0.784
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Tomates,KG,actual,Retail,XOF,409.0,0.6822
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,gari,KG,actual,Retail,XOF,210.08,0.3504
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9586
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8872
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Sorgho,KG,actual,Retail,XOF,373.56,0.6231
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Igname,KG,actual,Retail,XOF,412.5,0.6881
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,pulses and nuts,Arachide,KG,actual,Retail,XOF,923.91,1.5411
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.6788
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Chou,KG,actual,Retail,XOF,254.25,0.4241
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Oignons,KG,actual,Retail,XOF,326.75,0.545
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Tomates,KG,actual,Retail,XOF,570.75,0.952
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,gari,KG,actual,Retail,XOF,285.71,0.4766
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7098
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,Igname,KG,actual,Retail,XOF,333.75,0.5567
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,pulses and nuts,Arachide,KG,actual,Retail,XOF,869.57,1.4504
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.7758
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,vegetables and fruits,Oignons,KG,actual,Retail,XOF,556.25,0.9278
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,vegetables and fruits,Tomates,KG,actual,Retail,XOF,241.25,0.4024
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.5957
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,452.13,0.7542
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Riz (local),KG,actual,Retail,XOF,460.99,0.7689
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Sorgho,KG,actual,Retail,XOF,459.77,0.7669
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.834
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Igname,KG,actual,Retail,XOF,400.0,0.6672
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,pulses and nuts,Arachide,KG,actual,Retail,XOF,978.26,1.6317
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,pulses and nuts,Soja,KG,actual,Retail,XOF,523.26,0.8728
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,vegetables and fruits,Oignons,KG,actual,Retail,XOF,475.0,0.7923
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,vegetables and fruits,Tomates,KG,actual,Retail,XOF,900.0,1.5012
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,gari,KG,actual,Retail,XOF,199.12,0.3321
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9586
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8872
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7098
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Ble,KG,actual,Retail,XOF,650.0,1.0842
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Igname,KG,actual,Retail,XOF,368.75,0.6151
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,pulses and nuts,Arachide,KG,actual,Retail,XOF,706.52,1.1785
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,pulses and nuts,Soja,KG,actual,Retail,XOF,179.86,0.3
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,vegetables and fruits,Oignons,KG,actual,Retail,XOF,406.25,0.6776
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,vegetables and fruits,Tomates,KG,actual,Retail,XOF,387.5,0.6464
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,cereals and tubers,gari,KG,actual,Retail,XOF,276.79,0.4617
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,691.49,1.1534
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,pulses and nuts,Arachide,KG,actual,Retail,XOF,788.04,1.3145
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.7758
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,vegetables and fruits,Oignons,KG,actual,Retail,XOF,462.5,0.7715
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,vegetables and fruits,Tomates,KG,actual,Retail,XOF,480.0,0.8006
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,gari,KG,actual,Retail,XOF,176.99,0.2952
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,673.76,1.1238
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Riz (local),KG,actual,Retail,XOF,443.26,0.7394
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Ble,KG,actual,Retail,XOF,566.67,0.9452
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Igname,KG,actual,Retail,XOF,778.33,1.2983
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,pulses and nuts,Arachide,KG,actual,Retail,XOF,942.03,1.5713
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,pulses and nuts,Soja,KG,actual,Retail,XOF,426.36,0.7112
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,vegetables and fruits,Oignons,KG,actual,Retail,XOF,324.67,0.5416
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,vegetables and fruits,Tomates,KG,actual,Retail,XOF,330.33,0.551
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.5957
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Mil,KG,actual,Retail,XOF,660.92,1.1024
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,625.0,1.0425
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Riz (local),KG,actual,Retail,XOF,545.21,0.9094
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Sorgho,KG,actual,Retail,XOF,445.4,0.7429
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Ble,KG,actual,Retail,XOF,606.25,1.0112
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Igname,KG,actual,Retail,XOF,606.25,1.0112
Zou,Abomey,Abomey,7.18,1.99,pulses and nuts,Arachide,KG,actual,Retail,XOF,774.46,1.2918
Zou,Abomey,Abomey,7.18,1.99,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.4849
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Chou,KG,actual,Retail,XOF,712.5,1.1885
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Oignons,KG,actual,Retail,XOF,737.5,1.2302
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Tomates,KG,actual,Retail,XOF,637.5,1.0634
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,gari,KG,actual,Retail,XOF,330.36,0.551
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Mil,KG,actual,Retail,XOF,517.24,0.8628
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,558.51,0.9316
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Sorgho,KG,actual,Retail,XOF,459.77,0.7669
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Ble,KG,actual,Retail,XOF,700.0,1.1676
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Igname,KG,actual,Retail,XOF,325.0,0.5421
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,pulses and nuts,Arachide,KG,actual,Retail,XOF,747.28,1.2465
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.6788
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Chou,KG,actual,Retail,XOF,1300.0,2.1684
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Oignons,KG,actual,Retail,XOF,343.75,0.5734
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Tomates,KG,actual,Retail,XOF,450.0,0.7506
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,gari,KG,actual,Retail,XOF,285.71,0.4766
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9586
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.7985
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6211
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Sorgho,KG,actual,Retail,XOF,402.3,0.671
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Igname,KG,actual,Retail,XOF,375.0,0.6255
Zou,Cove,Covè,7.21749839841394,2.34246344115848,pulses and nuts,Arachide,KG,actual,Retail,XOF,869.57,1.4504
Zou,Cove,Covè,7.21749839841394,2.34246344115848,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.5819
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Chou,KG,actual,Retail,XOF,1200.0,2.0016
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Oignons,KG,actual,Retail,XOF,1500.0,2.502
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Tomates,KG,actual,Retail,XOF,1800.0,3.0024
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,gari,KG,actual,Retail,XOF,224.36,0.3742
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,558.51,0.9316
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Riz (local),KG,actual,Retail,XOF,438.83,0.732
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Sorgho,KG,actual,Retail,XOF,431.03,0.719
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Igname,KG,actual,Retail,XOF,285.25,0.4758
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Arachide,KG,actual,Retail,XOF,760.87,1.2691
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Soja,KG,actual,Retail,XOF,450.58,0.7516
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Chou,KG,actual,Retail,XOF,181.5,0.3027
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Oignons,KG,actual,Retail,XOF,386.5,0.6447
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Tomates,KG,actual,Retail,XOF,202.75,0.3382
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,gari,KG,actual,Retail,XOF,258.93,0.4319
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Mil,KG,actual,Retail,XOF,632.18,1.0545
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.7985
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7098
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Sorgho,KG,actual,Retail,XOF,689.66,1.1504
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Ble,KG,actual,Retail,XOF,787.5,1.3136
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Arachide,KG,actual,Retail,XOF,692.93,1.1558
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.5819
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Oignons,KG,actual,Retail,XOF,508.75,0.8486
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Tomates,KG,actual,Retail,XOF,276.25,0.4608
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,gari,KG,actual,Retail,XOF,261.9,0.4369
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Mil,KG,actual,Retail,XOF,344.83,0.5752
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.7985
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7098
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Sorgho,KG,actual,Retail,XOF,383.14,0.6391
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Arachide,KG,actual,Retail,XOF,869.57,1.4504
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.4849
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Oignons,KG,actual,Retail,XOF,428.0,0.7139
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Tomates,KG,actual,Retail,XOF,639.33,1.0664
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.8184
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Mil,KG,actual,Retail,XOF,333.33,0.5456
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,600.0,0.982
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (local),KG,actual,Retail,XOF,322.58,0.528
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Sorgho,KG,actual,Retail,XOF,266.67,0.4365
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Arachide,KG,actual,Retail,XOF,1006.71,1.6477
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Soja,KG,actual,Retail,XOF,267.18,0.4373
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Chou,KG,actual,Retail,XOF,369.75,0.6052
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Oignons,KG,actual,Retail,XOF,486.25,0.7959
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Tomates,KG,actual,Retail,XOF,718.75,1.1764
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.7014
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Mil,KG,actual,Retail,XOF,300.0,0.491
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,638.3,1.0447
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.6965
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Sorgho,KG,actual,Retail,XOF,300.0,0.491
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Ble,KG,actual,Retail,XOF,1575.0,2.5778
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,pulses and nuts,Arachide,KG,actual,Retail,XOF,951.09,1.5567
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,vegetables and fruits,Oignons,KG,actual,Retail,XOF,364.0,0.5958
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,vegetables and fruits,Tomates,KG,actual,Retail,XOF,392.25,0.642
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,gari,KG,actual,Retail,XOF,482.14,0.7891
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Retail,XOF,416.67,0.682
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,638.3,1.0447
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.6965
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Retail,XOF,359.2,0.5879
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Ble,KG,actual,Retail,XOF,675.0,1.1048
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Arachide,KG,actual,Retail,XOF,815.22,1.3343
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Chou,KG,actual,Retail,XOF,200.0,0.3273
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Oignons,KG,actual,Retail,XOF,450.0,0.7365
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Tomates,KG,actual,Retail,XOF,400.0,0.6547
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,gari,KG,actual,Retail,XOF,446.43,0.7307
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Mil,KG,actual,Retail,XOF,380.23,0.6223
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,638.3,1.0447
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6094
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Sorgho,KG,actual,Retail,XOF,270.91,0.4434
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Igname,KG,actual,Retail,XOF,593.75,0.9718
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Arachide,KG,actual,Retail,XOF,933.33,1.5276
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Soja,KG,actual,Retail,XOF,508.33,0.832
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Chou,KG,actual,Retail,XOF,400.0,0.6547
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Oignons,KG,actual,Retail,XOF,606.25,0.9923
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Tomates,KG,actual,Retail,XOF,675.0,1.1048
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,gari,KG,actual,Retail,XOF,373.22,0.6109
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Mil,KG,actual,Retail,XOF,358.42,0.5866
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,537.5,0.8797
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Riz (local),KG,actual,Retail,XOF,518.62,0.8488
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Sorgho,KG,actual,Retail,XOF,349.46,0.572
Atakora,Kobli,Cobly,10.4793186,0.879877336,pulses and nuts,Arachide,KG,actual,Retail,XOF,642.52,1.0516
Atakora,Kobli,Cobly,10.4793186,0.879877336,pulses and nuts,Soja,KG,actual,Retail,XOF,253.62,0.4151
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Chou,KG,actual,Retail,XOF,444.25,0.7271
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Oignons,KG,actual,Retail,XOF,523.0,0.856
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Tomates,KG,actual,Retail,XOF,331.5,0.5426
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.8184
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Mil,KG,actual,Retail,XOF,402.3,0.6585
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Riz (local),KG,actual,Retail,XOF,478.72,0.7835
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Sorgho,KG,actual,Retail,XOF,363.98,0.5957
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Ble,KG,actual,Retail,XOF,600.0,0.982
